id_campagne,nom,budget,date_debut,statut,canal,pays_cible,date_fin,responsable
CAMP_004464,"LinkedIn_Fidelite_Q1_4837","8921EUR",2024-12-21,"Terminé","SOCIAL","France",12/09/2024,"Jean Dupont"
CAMP_004465,"Facebook_Promo_Printemps_4838","5401 $",12/05/2022,"","mail","Royaume-Uni",19-03-2023,"Inconnu"
CAMP_004466,"Facebook_Lancement_Ete_4839","",07-10-2021,"actif","Email","US",,"Inconnu"
CAMP_004467,"Facebook_Retargeting_Noel_4840","46346EUR",2022-08-28,"Inactif","SEO","belgique",07-02-2020,"Amira Faure"
CAMP_004468,"TikTok_Promo_Ete_4841","23339",23-02-2021,"Terminé","SEO","FRANCE",05-11-2022,""
CAMP_004469,"Twitter_Lancement_Printemps_4842","TBD",04/03/2024,"DRAFT","Social","SUISSE",15.06.2024,""
CAMP_004470,"TikTok_Retargeting_Q2_4843","34170",04.08.2022,"TERMINE","social_media"," FR ",2023/10/08,"Karim Leroux"
CAMP_004471,"LinkedIn_Retargeting_Q3_4844","11378,00 EUR",09/27/2020,"En_Cours","EMAIL","de",21-08-2020," Sophie Martin"
CAMP_004472,"Instagram_Acquisition_Q4_4845","6071",2023/02/25,"N/A","social","Espagne",21-07-2021,"karim.leroux"
CAMP_004473,"Instagram_Promo_Hiver_4846","47384",2023/04/04,"Draft","Social Media","fr",2020/11/12,"Amira Faure"
CAMP_004474,"LinkedIn_Retargeting_Noel_4847","N/A",2020/02/07,"EN_COURS","","ESPAGNE",2020/03/10,""
CAMP_004475,"Email_Acquisition_Q3_4848","non defini",01/05/2024,"TERMINE","Affiliation","FR",2024/04/17,""
CAMP_004476,"SEO_Awareness_Q3_4849","19164",mar 2021,"Inactif","SOCIAL","DE",02-01-2022,"Amira Faure"
CAMP_004477,"Twitter_Soldes_Noel_4850","24869",nov 2023,"Actif","Mail","FRANCE",oct 2021,"karim.leroux"
CAMP_004478,"TikTok_Lancement_Q1_4851","24757",aou 2022,"En_Cours","Search","de",2023/09/21,""
CAMP_004092,"Instagram_Lancement_Ete_4852","non defini",,"Terminé","seo","DE",2023/03/07,"Amira Faure"
CAMP_004479,"Facebook_Fidelite_Noel_4853","48999",2024-12-16,"inactif","EMAIL","Etats-Unis",25-04-2023,"INCONNU"
CAMP_004480,"YouTube_Promo_BlackFriday_4854","3185",2020/12/03,"draft","social","France",2022-06-22,"KARIM LEROUX"
CAMP_004481,"SEO_Awareness_Noel_4855","32284",2020/05/21,"","Mail","Suisse",2022/07/17,"AMIRA FAURE"
CAMP_004482,"Instagram_Brand_Printemps_4856","25944",jan 2021,"ACTIF","e-mail","belgique",2020/12/21,"KARIM LEROUX"
CAMP_004483,"Affiliation_Brand_Q3_4857","17976 $",12-04-2024,"inactif","SEO","BELGIQUE",25-04-2023,"INCONNU"
CAMP_004484,"Email_Conversion_Ete_4858","20979",27.09.2022,"pause","display","france",02/21/2020,"sophie martin"
CAMP_004485,"Twitter_Lancement_Printemps_4859","",24-03-2021,"En cours","affiliation","DE",2020/11/19,"Sophie Martin "
CAMP_004092,"Google_Brand_Q4_4860","26239EUR",16.07.2024,"aCTIF","display","Italie",jun 2020,"JEAN DUPONT"
CAMP_004486,"LinkedIn_Fidelite_Q4_4861","9156 EUR",10-08-2024,"draft","e-mail","DE",aou 2021,"inconnu"
CAMP_004487,"SEO_Promo_Q2_4862","37414",03.02.2024,"Draft","Video","allemagne",28-12-2024,"KARIM LEROUX"
CAMP_004488,"Facebook_Acquisition_Automne_4863","7978EUR",2023/10/09,"Actif","Mail","Espagne",04/10/2023,"SOPHIE MARTIN"
CAMP_004489,"LinkedIn_Lancement_Q2_4864","9.854EUR",22-03-2022,"N/A","SEO","US",jul 2022,"KARIM LEROUX"
CAMP_004490,"Email_Fidelite_Q1_4865","26808EUR",,"aCTIF","","fr",,"inconnu"
CAMP_004491,"Email_Lancement_BlackFriday_4866","14212 $",,"INactif","email","Espagne",07-06-2024,"Karim Leroux"
CAMP_004492,"Google_Conversion_Q1_4867","42755",09.09.2024,"inactif","Search","US",09-06-2022,"inconnu"
CAMP_004493,"Twitter_Conversion_Q3_4868","38423",08.03.2024,"DRAFT","Mail","BELGIQUE",22-04-2021,"karim.leroux"
CAMP_004494,"Facebook_Soldes_BlackFriday_4869","13101",2020/02/21,"draft","affiliation","Fr",14-11-2022,""
CAMP_004495,"Twitter_Brand_Printemps_4870","16969",2024/04/20,"Draft","seo","Italie",2022-07-13,"INCONNU"
CAMP_004496,"TikTok_Conversion_Q4_4871","6127,00 EUR",13-03-2020,"INactif","DISPLAY","france",nov 2023,"AMIRA FAURE"
CAMP_004497,"LinkedIn_Soldes_Q2_4872","non defini",17.02.2021,"En_Cours","VIDEO","SUISSE",20.12.2024,"SOPHIE MARTIN"
CAMP_004498,"Affiliation_Conversion_Q2_4873","48033EUR",11/21/2021,"DRAFT","Search","UK",2023-08-09,"Inconnu"
CAMP_004499,"Facebook_Acquisition_Noel_4874","6085",18.04.2020,"","Email","Fr",2021-04-24,"Jean Dupont"
CAMP_004500,"Twitter_Acquisition_Q1_4875","18317",2024-05-11,"Inactif","Display","ESPAGNE",sep 2021,"Karim Leroux"
CAMP_004501,"SEO_Conversion_Q3_4876","38051",21.02.2020,"INactif","social","Royaume-Uni",08-08-2023,"AMIRA FAURE"
CAMP_004502,"LinkedIn_Promo_BlackFriday_4877","",07/22/2022,"INACTIF","mail","fr",,"KARIM LEROUX"
CAMP_004503,"Facebook_Acquisition_Printemps_4878","3228",09/01/2020,"actif","affiliation","DE",,"sophie martin"
CAMP_004504,"SEO_Acquisition_Q2_4879","37133",jun 2021,"termine","email","USA",24-04-2024,"inconnu"
CAMP_004505,"Twitter_Brand_Q1_4880","N/A",01-04-2020,"","","FR",2020/04/06,"amira faure"
CAMP_004506,"Email_Brand_BlackFriday_4881","11179",18-04-2024,"actif","mail","Espagne",02/13/2020,"INCONNU"
CAMP_004507,"Affiliation_Conversion_Printemps_4882","24606",05.06.2024,"pause","N/A","de",13-04-2023,"Sophie Martin"
CAMP_004508,"TikTok_Promo_Ete_4883","36206EUR",2021-09-18,"Pause","N/A","france",jun 2021,"INCONNU"
CAMP_004509,"Instagram_Retargeting_Automne_4884","N/A",,"N/A","VIDEO","US",2021/06/14,"Karim Leroux"
CAMP_004510,"Email_Conversion_Printemps_4885","7.601EUR",2021-06-11,"N/A","mail","IT",09/11/2022,"inconnu"
CAMP_004511,"Instagram_Brand_Noel_4886","46885,00 EUR",07-06-2023,"ACTIF","Search","USA",2020/08/11,"Inconnu"
CAMP_004512,"TikTok_Retargeting_Noel_4887","27324",2024-01-20,"actif","N/A","DE",2024/11/21,"n/a"
CAMP_004513,"Email_Lancement_Q1_4888","44547",jul 2024,"EN_COURS","Social","Allemagne",2021/12/25,"Karim Leroux"
CAMP_004514,"TikTok_Acquisition_Hiver_4889","37217",2024/02/18,"En_Cours","DISPLAY","ESPAGNE",06/13/2024,"Karim Leroux"
CAMP_004230,"TikTok_Fidelite_Q2_4890","",avr 2023,"INactif","","BE",2020/12/07,"JEAN DUPONT"
CAMP_004515,"Twitter_Awareness_Q2_4891","13079",26-12-2020,"EN_COURS","SEARCH","Suisse",12/07/2020," jean dupont "
CAMP_004516,"Facebook_Brand_Noel_4892","5387",2020-09-05,"aCTIF","","BELGIQUE",2022/07/27,"Jean Dupont"
CAMP_004474,"Facebook_Soldes_Ete_4893","10951",2022/02/27,"DRAFT","SOCIAL","allemagne",,"amira faure"
CAMP_004517,"Facebook_Awareness_Printemps_4894","7.306EUR",21-06-2020,"En_Cours","video","US",2024-01-16,"Inconnu"
CAMP_004518,"LinkedIn_Lancement_BlackFriday_4895","31804 $",25-04-2020,"Draft","Social","Royaume-Uni",02/19/2021,"N/A"
CAMP_004519,"Instagram_Fidelite_Noel_4896","7864",,"EN_COURS","Affiliation","Italie",,"amira faure"
CAMP_004216,"Instagram_Fidelite_Hiver_4897","23511",27-02-2024,"termine","mail","italie",2020-02-04,"karim.leroux"
CAMP_004520,"SEO_Promo_Automne_4898","14159",07/16/2022,"TERMINE","Email","GB",19-04-2021,"karim.leroux"
CAMP_004521,"Email_Fidelite_Q4_4899","32079",27-07-2020,"Pause","N/A","IT",13-03-2021,""
CAMP_004522,"TikTok_Soldes_Q4_4900","36890",2021-10-10,"Pause","","ES",14-11-2021,"sophie martin"
CAMP_004523,"Facebook_Fidelite_Noel_4901","977",28-10-2022,"terminé","Social Media","Fr",07/12/2024,"Sophie Martin "
CAMP_004524,"TikTok_Retargeting_BlackFriday_4902","36536",02.11.2022,"Pause","search","allemagne",2020-12-22," Sophie Martin"
CAMP_004525,"SEO_Retargeting_Hiver_4903","1971 $",22.06.2024,"Inactif","","France",22-06-2020,"inconnu"
CAMP_004526,"Affiliation_Brand_Q3_4904","8156",10.06.2022,"inactif","display"," FR ",08-02-2023,"n/a"
CAMP_004527,"Facebook_Fidelite_Ete_4905","41527",26.06.2024,"ACTIF","seo","",18-02-2020,"JEAN DUPONT"
CAMP_004528,"LinkedIn_Lancement_Q3_4906","34849",23-10-2021,"N/A","Display","SUISSE",08-04-2020,"AMIRA FAURE"
CAMP_004529,"Twitter_Acquisition_Ete_4907","42167",21-07-2021,"INactif","Mail","fr",06/09/2020,"Amira Faure"
CAMP_004530,"Affiliation_Lancement_Automne_4908","TBD",2021/12/05,"N/A","email","Italie",2020-09-17,"N/A"
CAMP_004531,"SEO_Fidelite_Q1_4909","34695 $",2021/10/22,"termine","display","GB",2022/06/26,"Sophie Martin "
CAMP_004143,"YouTube_Retargeting_Ete_4910","41471",2024/03/21,"","social","ES",,""
CAMP_004532,"Instagram_Brand_Q3_4911","2746 EUR",,"En_Cours","seo","Fr",10-04-2020," jean dupont "
CAMP_004533,"Email_Promo_Ete_4912","4.930EUR",aou 2024,"inactif","Search","belgique",2023/03/28,"sophie martin"
CAMP_004306,"LinkedIn_Brand_Q2_4913","14287",2023/01/17,"terminé","","Etats-Unis",10-06-2024," jean dupont "
CAMP_004534,"Facebook_Awareness_Q3_4914","32296",2023-12-21,"Draft","search","belgique",2020-07-28,"Inconnu"
CAMP_004535,"LinkedIn_Retargeting_Hiver_4915","45067",2021/02/15,"EN_COURS","EMAIL","SUISSE",19-03-2021,"Karim Leroux"
CAMP_004536,"Google_Brand_Q3_4916","3509",,"INACTIF","search","France",14-03-2023,"JEAN DUPONT"
CAMP_004537,"TikTok_Acquisition_Q1_4917","17578",2024/01/14,"termine","SOCIAL","Etats-Unis",2024-11-19,"SOPHIE MARTIN"
CAMP_004538,"Google_Promo_Automne_4918","30143",2022/12/15,"TERMINE","social_media","ES",2023/01/26,"karim.leroux"
CAMP_004539,"YouTube_Retargeting_Automne_4919","3771",08/12/2024,"N/A","Email","DE",2024/06/13,"amira faure"
CAMP_004540,"YouTube_Awareness_Q4_4920","28113",2023/01/15,"actif","","DE",sep 2021,"SOPHIE MARTIN"
CAMP_004541,"Google_Fidelite_Q3_4921","21733",fev 2020,"PAUSE","VIDEO","ES",19-06-2021,"INCONNU"
CAMP_004542,"Affiliation_Retargeting_Q2_4922","36239 $",2024/11/10,"Pause","email","ESPAGNE",oct 2020,"SOPHIE MARTIN"
CAMP_004543,"TikTok_Brand_Q3_4923","16753",07.12.2021,"termine","email","ES",2021/06/27,"INCONNU"
CAMP_004544,"Instagram_Awareness_Q1_4924","1608",12-09-2020,"ACTIF","Mail"," FR ",jul 2020,"Jean Dupont"
CAMP_004545,"Facebook_Promo_Ete_4925","14792EUR",2021/12/06,"En_Cours","social_media","",," jean dupont "
CAMP_004371,"Google_Acquisition_Printemps_4926","12538 EUR",jun 2021,"draft","video","Espagne",2020/03/13,"JEAN DUPONT"
CAMP_004546,"Google_Promo_Q2_4927","28308 $",,"INACTIF","VIDEO","SUISSE",2024/05/18,"n/a"
CAMP_004547,"LinkedIn_Lancement_BlackFriday_4928","3550",2021-04-28,"Actif","Affiliation","ES",2024/06/21,"Jean Dupont"
CAMP_004548,"Google_Conversion_Q1_4929","28866 $",03/07/2021,"Draft","social","Espagne",16-11-2021,"Sophie Martin"
CAMP_004549,"Email_Acquisition_Printemps_4930","7836",2022/10/23,"inactif","affiliation","Suisse",16-12-2020,"KARIM LEROUX"
CAMP_004550,"Affiliation_Lancement_Noel_4931","12846",2023-04-12,"EN_COURS","seo","US",2021/05/05,""
CAMP_004551,"Instagram_Fidelite_Q4_4932","non defini",2024/04/17,"draft","social","Espagne",03-03-2023,"INCONNU"
CAMP_004245,"YouTube_Fidelite_Q3_4933","40316 EUR",18-01-2022,"INACTIF","Email","France",2020/03/12," jean dupont "
CAMP_004552,"YouTube_Brand_Q1_4934","9636",2020/11/21,"inactif","N/A","",05/20/2024,"karim.leroux"
CAMP_004553,"Twitter_Fidelite_Q1_4935","35450",2022/12/17,"Inactif","seo","Fr",2024/05/13,"Sophie Martin "
CAMP_004554,"Affiliation_Acquisition_Q3_4936","42745",2021/05/24,"Inactif","EMAIL","allemagne",2024/05/02,"amira faure"
CAMP_004555,"YouTube_Brand_Noel_4937","14412",20-09-2024,"TERMINE","EMAIL","Fr",2022/06/07,"Inconnu"
CAMP_004556,"YouTube_Awareness_Automne_4938","33646 $",04-01-2024,"PAUSE","video","Belgique",05-02-2021,"inconnu"
CAMP_004557,"LinkedIn_Fidelite_Q4_4939","37036",14-09-2022,"PAUSE","social_media","FRANCE",25.07.2023,"INCONNU"
CAMP_004409,"SEO_Conversion_Noel_4940","48447",2023/07/08,"N/A","affiliation","Royaume-Uni",01/06/2020,"Sophie Martin "
CAMP_004558,"YouTube_Conversion_Printemps_4941","9824",25-04-2023,"en_cours","SOCIAL","Italie",10.05.2023,"n/a"
CAMP_004559,"Affiliation_Promo_Q1_4942","46359 $",mar 2023,"INactif","search","",23-02-2023,"AMIRA FAURE"
CAMP_004560,"Affiliation_Acquisition_Q1_4943","30268",08-04-2024,"INACTIF","Affiliation","FRANCE",oct 2020,"amira faure"
CAMP_004561,"Email_Acquisition_Q2_4944","34890",2023-08-04,"draft","e-mail","allemagne",2021/05/20," jean dupont "
CAMP_004562,"Email_Promo_Printemps_4945","2526",04/01/2022,"TERMINE","N/A","Etats-Unis",,"N/A"
CAMP_004563,"Google_Brand_Printemps_4946","TBD",,"Draft","Social Media","",10-03-2024,"KARIM LEROUX"
CAMP_004564,"Twitter_Lancement_Ete_4947","24599 EUR",2024/11/07,"draft","Search","DE",dec 2023,"JEAN DUPONT"
CAMP_004565,"YouTube_Promo_Q3_4948","14703",2023/08/07,"INACTIF","Mail","FRANCE",,"AMIRA FAURE"
CAMP_004566,"SEO_Retargeting_Automne_4949","18199",09/25/2020,"terminé","DISPLAY","",10/21/2024,"Jean Dupont"
CAMP_004567,"Affiliation_Brand_BlackFriday_4950","2717 $",14.11.2023,"terminé","Search","de",mar 2023,"karim.leroux"
CAMP_004568,"SEO_Acquisition_Q3_4951","3.129EUR",07-09-2022,"INACTIF","N/A","ESPAGNE",19.08.2022,"sophie martin"
CAMP_004569,"Affiliation_Awareness_BlackFriday_4952","35983",2020/05/13,"actif","SOCIAL","de",10-03-2022,"Karim Leroux"
CAMP_004570,"Email_Promo_Ete_4953","TBD",18-10-2020,"aCTIF","search","FRANCE",23.08.2022,"SOPHIE MARTIN"
CAMP_004571,"TikTok_Conversion_Q2_4954","TBD",26.02.2024,"actif","Affiliation","BELGIQUE",02/25/2020,"Amira Faure"
CAMP_004572,"Google_Fidelite_Ete_4955","TBD",,"Actif","email","fr",,"KARIM LEROUX"
CAMP_004573,"Twitter_Acquisition_Automne_4956","",2023/11/03,"Inactif","mail","",2020/07/23,"amira faure"
CAMP_004574,"TikTok_Brand_Automne_4957","4455",27-11-2023,"en_cours","DISPLAY","CH",2022/10/10,"amira faure"
CAMP_004575,"Instagram_Acquisition_Ete_4958","42301",01/06/2020,"terminé","EMAIL","allemagne",25-09-2020,"inconnu"
CAMP_004576,"TikTok_Brand_Printemps_4959","4225",12.03.2022,"","social_media"," FR ",15.07.2022,"amira faure"
CAMP_004577,"Facebook_Retargeting_Q2_4960","4765,00 EUR",mar 2022,"aCTIF","social","belgique",2021/10/18,"Jean Dupont"
CAMP_004578,"Twitter_Lancement_Q1_4961","42701 EUR",sep 2020,"N/A","display","Italie",06/23/2023,""
CAMP_004579,"YouTube_Fidelite_BlackFriday_4962","22794",2024/07/17,"PAUSE","","UK",06-10-2020,"inconnu"
CAMP_004580,"YouTube_Retargeting_BlackFriday_4963","18040",02-06-2024,"pause","Social Media","DE",01/02/2022,"sophie martin"
CAMP_004581,"LinkedIn_Soldes_BlackFriday_4964","37375",18-10-2023,"ACTIF","Search","BELGIQUE",2021-11-09,"AMIRA FAURE"
CAMP_004582,"Facebook_Awareness_Q4_4965","N/A",04-01-2021,"Draft","mail","Italie",22-03-2022,"Jean Dupont"
CAMP_004583,"Facebook_Lancement_BlackFriday_4966","19180",12-10-2020,"INactif","SEO","Etats-Unis",21-07-2020,"N/A"
CAMP_004584,"SEO_Brand_Automne_4967","47497",19-10-2023,"INactif","Display","France",20-06-2020,"amira faure"
CAMP_004585,"Email_Conversion_Q2_4968","12598",2024/12/13,"draft","VIDEO","Royaume-Uni",,"Sophie Martin"
CAMP_004586,"Google_Retargeting_Q1_4969","non defini",nov 2023,"DRAFT","Social Media","USA",,"JEAN DUPONT"
CAMP_004587,"Twitter_Brand_Q1_4970","49036",2024-05-07,"N/A","e-mail"," FR ",,"INCONNU"
CAMP_004561,"LinkedIn_Soldes_Q1_4971","38672",mar 2020,"Pause","DISPLAY","Fr",2024/10/12,"inconnu"
CAMP_004588,"Twitter_Soldes_Ete_4972","43456",07-12-2020,"Actif","Mail","IT",08-03-2020,""
CAMP_004589,"LinkedIn_Lancement_BlackFriday_4973","non defini",14-02-2024,"","social_media","Suisse",2021/09/14,"sophie martin"
CAMP_004590,"Instagram_Brand_Printemps_4974","28718EUR",20.01.2024,"Terminé","Social","de",26-02-2023,""
CAMP_004591,"Facebook_Conversion_Hiver_4975","29957,00 EUR",2021/04/13,"Draft","display","",18-03-2024,"sophie martin"
CAMP_004561,"SEO_Conversion_Printemps_4976","32181EUR",06/23/2024,"EN_COURS","email","Suisse",,"Sophie Martin "
CAMP_004592,"Google_Acquisition_Ete_4977","44965 EUR",2020/05/04,"ACTIF","Display","Fr",2024/04/06,"n/a"
CAMP_004593,"Twitter_Soldes_Ete_4978","46152",04/22/2024,"terminé","Search","france",2020/09/04,"inconnu"
CAMP_004594,"Affiliation_Awareness_BlackFriday_4979","3984",2024/09/08,"terminé","search","italie",10-06-2020,"N/A"
CAMP_004595,"Google_Conversion_Noel_4980","TBD",2020/08/22,"TERMINE","Search","Belgique",,"karim.leroux"
CAMP_004596,"Facebook_Lancement_Q1_4981","45630",2021/09/03,"actif","DISPLAY"," FR ",12.10.2022,""
CAMP_004597,"Instagram_Awareness_Ete_4982","13992",2020/07/12,"En cours","email","allemagne",12/04/2020,"SOPHIE MARTIN"
CAMP_004598,"Affiliation_Retargeting_BlackFriday_4983","4.119EUR",14.08.2023,"N/A","Affiliation"," FR ",,"JEAN DUPONT"
CAMP_004276,"Google_Awareness_Q4_4984","45977",15-07-2024,"N/A","SEARCH","france",2023-11-12,"AMIRA FAURE"
CAMP_004599,"Email_Brand_Printemps_4985","39235",08/26/2022,"ACTIF","","Allemagne",,"SOPHIE MARTIN"
CAMP_004600,"Google_Conversion_Automne_4986","31451",19.10.2023,"inactif","SOCIAL","Allemagne",2021/02/01,""
CAMP_004601,"YouTube_Lancement_Hiver_4987","33012",2023/03/08,"draft","display","",10/02/2024,"inconnu"
CAMP_004246,"LinkedIn_Fidelite_BlackFriday_4988","4.124EUR",2020/09/13,"DRAFT","SOCIAL","CH",2021/12/08,"sophie martin"
CAMP_004602,"Twitter_Acquisition_BlackFriday_4989","1310EUR",2021/09/25,"TERMINE","","ESPAGNE",06.05.2020,"JEAN DUPONT"
CAMP_004603,"YouTube_Soldes_Automne_4990","6.168EUR",01/16/2024,"en_cours","Affiliation","BE",2023/07/21,"Amira Faure"
CAMP_004604,"YouTube_Fidelite_Q3_4991","22984",2024-04-07,"En cours","seo","CH",2024/04/13,"karim.leroux"
CAMP_004126,"YouTube_Acquisition_Q4_4992","23443",2023/02/04,"pause","Affiliation","Suisse",,""
CAMP_004605,"YouTube_Retargeting_Q4_4993","3865",2021/01/08,"En cours","N/A","belgique",jun 2022,"AMIRA FAURE"
CAMP_004606,"TikTok_Soldes_BlackFriday_4994","49602",10/11/2024,"EN_COURS","Email","ESPAGNE",,""
CAMP_004607,"YouTube_Soldes_Printemps_4995","42902 EUR",2021/01/12,"En cours","seo","IT",2023/10/03,"sophie martin"
CAMP_004354,"LinkedIn_Brand_Q2_4996","TBD",06/13/2024,"termine","Social","",jan 2020," jean dupont "
CAMP_004608,"YouTube_Conversion_Q2_4997","42836",11-12-2022,"inactif","display","fr",16.10.2021,"Jean Dupont"
CAMP_004609,"Email_Conversion_Q2_4998","22887 EUR",17-10-2020,"Draft","VIDEO","de",16-12-2021,"JEAN DUPONT"
CAMP_004348,"Affiliation_Soldes_Automne_4999","36640",2020/03/09,"pause","affiliation","BE",04-11-2023," jean dupont "
CAMP_004610,"Google_Awareness_Q4_5000","23149 EUR",23-10-2024,"TERMINE","N/A","italie",2021-03-09," jean dupont "
CAMP_004611,"Email_Lancement_Noel_5001","36116",25-02-2021,"Pause","Email","GB",2023/05/18,"SOPHIE MARTIN"
CAMP_004612,"LinkedIn_Lancement_Automne_5002","7914",23-01-2020,"N/A","","BELGIQUE",2020-11-17,"Sophie Martin "
CAMP_004613,"TikTok_Retargeting_Q2_5003","46533",mar 2023,"Draft","","FR",03.04.2024,"sophie martin"
CAMP_004263,"Instagram_Lancement_BlackFriday_5004","13205",14.05.2024,"ACTIF","e-mail","Belgique",23-04-2022," jean dupont "
CAMP_004614,"TikTok_Conversion_Ete_5005","7750 $",03/14/2024,"En_Cours","Email","Fr",jul 2022,"Sophie Martin "
CAMP_004615,"SEO_Fidelite_Q2_5006","22799 EUR",05-11-2022,"N/A","","Fr",2020/04/14,""
CAMP_004616,"Instagram_Conversion_Noel_5007","35750EUR",2024/04/15,"aCTIF","Display","USA",2020/06/04," Sophie Martin"
CAMP_004617,"YouTube_Awareness_Q3_5008","23670",,"N/A","N/A","",2022/08/18,"Sophie Martin "
CAMP_004618,"Google_Brand_Hiver_5009","8702",jul 2020,"","EMAIL","de",22.12.2023,""
CAMP_004619,"Email_Awareness_Ete_5010","18289",11/20/2022,"ACTIF","","de",02/11/2024,"sophie martin"
CAMP_004620,"Google_Fidelite_Q2_5011","3706",09.06.2020,"INactif","search","italie",2023-08-13," Sophie Martin"
CAMP_004621,"SEO_Lancement_Ete_5012","23615",2022/11/21,"TERMINE","SEARCH","CH",26-01-2020,"Jean Dupont"
CAMP_004622,"Twitter_Brand_Noel_5013","2367",26.05.2024,"inactif","Social","ESPAGNE",24.12.2023," jean dupont "
CAMP_004623,"TikTok_Retargeting_BlackFriday_5014","27457",09-04-2020,"inactif","","UK",,"SOPHIE MARTIN"
CAMP_004624,"Facebook_Awareness_Q2_5015","11599",19.02.2023,"Pause","display","FR",,"SOPHIE MARTIN"
CAMP_004625,"Facebook_Acquisition_Printemps_5016","5371 EUR",2021/12/08,"EN_COURS","SOCIAL","de",03/23/2024,""
CAMP_004626,"TikTok_Lancement_BlackFriday_5017","4276",08-10-2024,"inactif","Video","",25-01-2020,"n/a"
CAMP_004514,"LinkedIn_Soldes_Hiver_5018","5.645EUR",jul 2021,"INACTIF","e-mail","France",mar 2023,"n/a"
CAMP_004627,"SEO_Brand_Q2_5019","43590",03/19/2024,"inactif","Video","de",2024/11/06,"amira faure"
CAMP_004628,"LinkedIn_Conversion_Ete_5020","N/A",06/11/2021,"Pause","email","USA",20.07.2023,"SOPHIE MARTIN"
CAMP_004629,"Google_Fidelite_Noel_5021","21344",sep 2022,"pause","e-mail","BELGIQUE",19-02-2022,"Sophie Martin"
CAMP_004630,"LinkedIn_Promo_BlackFriday_5022","2179",04-04-2024,"terminé","seo","CH",jan 2020," Sophie Martin"
CAMP_004631,"Email_Acquisition_Automne_5023","37601,00 EUR",06-11-2024,"INactif","Display","belgique",,""
CAMP_004632,"Google_Acquisition_Q4_5024","36481",2020-03-14,"INACTIF","Video","Royaume-Uni",avr 2022,"Jean Dupont"
CAMP_004633,"Google_Fidelite_Hiver_5025","43535",2024/08/10,"terminé","display","BE",oct 2023,"Sophie Martin "
CAMP_004634,"Google_Lancement_Hiver_5026","6.782EUR",2020/11/12,"En_Cours","email","",21.04.2021,"AMIRA FAURE"
CAMP_004587,"LinkedIn_Conversion_Hiver_5027","TBD",15.02.2020,"pause","display","allemagne",04/10/2020,""
CAMP_004635,"Google_Lancement_Noel_5028","42517",,"inactif","SEO","FR",nov 2021,"sophie martin"
CAMP_004636,"YouTube_Retargeting_Q2_5029","35609 $",2022/09/14,"TERMINE","email","",2022/09/15,"AMIRA FAURE"
CAMP_004593,"Email_Lancement_Q2_5030","7138,00 EUR",16-10-2024,"PAUSE","seo","",21-05-2020,"n/a"
CAMP_004637,"Email_Lancement_Hiver_5031","11109EUR",2023/08/20,"actif","Mail","SUISSE",,"SOPHIE MARTIN"
CAMP_004638,"Twitter_Awareness_Q1_5032","8.962EUR",mai 2022,"Inactif","Search","",,"Amira Faure"
CAMP_004639,"Affiliation_Retargeting_Q4_5033","39207",08/27/2022,"DRAFT","e-mail","Espagne",2022/03/02,"sophie martin"
CAMP_004640,"Instagram_Conversion_BlackFriday_5034","48294EUR",2021/10/14,"Pause","email","",2020/01/18,""
CAMP_004641,"YouTube_Lancement_Q1_5035","12312",2024/09/01,"INactif","e-mail","BELGIQUE",2021/10/19,""
CAMP_004642,"Instagram_Acquisition_Automne_5036","19208,00 EUR",2020/08/16,"Terminé","Mail","Suisse",08-10-2022,"N/A"
CAMP_004430,"SEO_Fidelite_Q3_5037","N/A",14-04-2023,"EN_COURS","search","IT",11-05-2022,"n/a"
CAMP_004643,"Email_Soldes_Q1_5038","N/A",04/09/2024,"ACTIF","DISPLAY","",08/08/2022," jean dupont "
CAMP_004644,"Email_Retargeting_Noel_5039","5325",08.03.2020,"en_cours","","US",2020/08/02,"karim.leroux"
